timestamp,frame_number,fps,inference_ms,detection_count,average_confidence,brightness
2026-07-24T20:18:18,5542,11.729,26.059,0,0.0,67.299
2026-07-24T20:18:18,5543,12.013,25.878,0,0.0,67.295
2026-07-24T20:18:18,5544,13.139,23.916,0,0.0,67.288
2026-07-24T20:18:18,5545,10.872,24.449,0,0.0,67.28
2026-07-24T20:18:18,5546,12.273,24.64,0,0.0,67.281
2026-07-24T20:18:18,5547,11.944,24.742,0,0.0,67.286
2026-07-24T20:18:18,5548,11.674,26.058,0,0.0,67.293
2026-07-24T20:18:18,5549,13.585,24.327,0,0.0,67.305
2026-07-24T20:18:19,5550,10.608,25.425,0,0.0,67.325
2026-07-24T20:18:19,5551,12.306,24.608,0,0.0,67.338
2026-07-24T20:18:19,5552,11.606,26.402,0,0.0,67.345
2026-07-24T20:18:19,5553,12.389,24.805,0,0.0,67.349
2026-07-24T20:18:19,5554,11.932,24.855,0,0.0,67.352
2026-07-24T20:18:19,5555,13.541,23.926,0,0.0,67.354
2026-07-24T20:18:19,5556,11.603,24.903,0,0.0,67.359
2026-07-24T20:18:19,5557,10.777,25.648,0,0.0,67.365
2026-07-24T20:18:19,5558,11.837,26.262,0,0.0,67.369
2026-07-24T20:18:19,5559,12.396,24.912,0,0.0,67.391
2026-07-24T20:18:19,5560,11.907,24.651,0,0.0,67.428
2026-07-24T20:18:19,5561,13.084,24.566,0,0.0,67.473
2026-07-24T20:18:20,5562,10.556,24.649,0,0.0,67.507
2026-07-24T20:18:20,5563,12.43,24.929,0,0.0,67.54
2026-07-24T20:18:20,5564,13.129,23.911,0,0.0,67.574
2026-07-24T20:18:20,5565,10.701,25.266,0,0.0,67.604
2026-07-24T20:18:20,5566,12.183,25.218,0,0.0,67.631
2026-07-24T20:18:20,5567,12.418,25.662,0,0.0,67.664
2026-07-24T20:18:20,5568,11.117,26.602,0,0.0,67.705
2026-07-24T20:18:20,5569,13.021,25.299,0,0.0,67.741
2026-07-24T20:18:20,5570,11.206,26.137,0,0.0,67.765
2026-07-24T20:18:20,5571,12.141,24.953,0,0.0,67.792
2026-07-24T20:18:20,5572,11.963,24.968,0,0.0,67.803
2026-07-24T20:18:20,5573,12.123,25.682,0,0.0,67.793
2026-07-24T20:18:21,5574,12.309,24.321,0,0.0,67.763
2026-07-24T20:18:21,5575,11.582,24.494,0,0.0,67.73
2026-07-24T20:18:21,5576,11.8,25.337,0,0.0,67.701
2026-07-24T20:18:21,5577,12.066,25.445,0,0.0,67.657
2026-07-24T20:18:21,5578,12.051,25.295,0,0.0,67.614
2026-07-24T20:18:21,5579,11.961,24.792,0,0.0,67.575
2026-07-24T20:18:21,5580,11.884,25.055,0,0.0,67.52
2026-07-24T20:18:21,5581,11.724,25.169,0,0.0,67.436
2026-07-24T20:18:21,5582,12.205,24.945,0,0.0,67.344
2026-07-24T20:18:21,5583,11.982,25.411,0,0.0,67.274
2026-07-24T20:18:21,5584,11.917,24.854,0,0.0,67.224
2026-07-24T20:18:21,5585,15.744,24.007,0,0.0,67.197
2026-07-24T20:18:21,5586,23.49,22.874,0,0.0,67.187
2026-07-24T20:18:22,5587,22.667,21.414,0,0.0,67.178
2026-07-24T20:18:22,5588,26.255,20.117,0,0.0,67.161
2026-07-24T20:18:22,5589,23.349,19.956,0,0.0,67.155
2026-07-24T20:18:22,5590,24.92,19.983,0,0.0,67.148
2026-07-24T20:18:22,5591,22.837,19.89,0,0.0,67.14
2026-07-24T20:18:22,5592,23.279,21.204,0,0.0,67.127
2026-07-24T20:18:22,5593,25.117,21.195,0,0.0,67.112
2026-07-24T20:18:22,5594,23.189,20.835,0,0.0,67.096
2026-07-24T20:18:22,5595,25.055,20.505,0,0.0,67.076
2026-07-24T20:18:22,5596,22.596,20.354,0,0.0,67.046
2026-07-24T20:18:22,5597,24.868,20.072,0,0.0,67.013
2026-07-24T20:18:22,5598,24.245,19.75,0,0.0,66.974
2026-07-24T20:18:22,5599,23.866,20.595,0,0.0,66.921
2026-07-24T20:18:22,5600,22.883,20.78,0,0.0,66.858
2026-07-24T20:18:22,5601,24.137,20.493,0,0.0,66.778
2026-07-24T20:18:22,5602,23.858,20.518,0,0.0,66.695
2026-07-24T20:18:22,5603,24.681,20.496,0,0.0,66.621
2026-07-24T20:18:22,5604,22.852,20.859,0,0.0,66.556
2026-07-24T20:18:22,5605,24.821,20.446,0,0.0,66.51
2026-07-24T20:18:22,5606,23.823,20.069,0,0.0,66.475
2026-07-24T20:18:22,5607,24.165,20.553,0,0.0,66.452
2026-07-24T20:18:22,5608,23.629,20.047,0,0.0,66.434
2026-07-24T20:18:22,5609,23.77,20.898,0,0.0,66.419
2026-07-24T20:18:22,5610,24.147,20.667,0,0.0,66.409
2026-07-24T20:18:23,5611,27.196,20.412,0,0.0,66.402
2026-07-24T20:18:23,5612,19.946,20.676,0,0.0,66.401
2026-07-24T20:18:23,5613,25.716,20.805,0,0.0,66.405
2026-07-24T20:18:23,5614,22.471,23.501,0,0.0,66.412
2026-07-24T20:18:23,5615,24.828,22.29,0,0.0,66.422
2026-07-24T20:18:23,5616,23.716,21.626,0,0.0,66.43
2026-07-24T20:18:23,5617,23.956,21.636,0,0.0,66.436
2026-07-24T20:18:23,5618,24.283,21.323,0,0.0,66.445
2026-07-24T20:18:23,5619,23.8,21.569,0,0.0,66.455
2026-07-24T20:18:23,5620,23.782,21.551,0,0.0,66.464
2026-07-24T20:18:23,5621,23.796,21.51,0,0.0,66.486
2026-07-24T20:18:23,5622,23.41,22.293,0,0.0,66.507
2026-07-24T20:18:23,5623,25.106,22.153,0,0.0,66.523
2026-07-24T20:18:23,5624,24.343,22.081,0,0.0,66.541
2026-07-24T20:18:23,5625,22.388,21.717,0,0.0,66.554
2026-07-24T20:18:23,5626,25.253,20.913,0,0.0,66.57
2026-07-24T20:18:23,5627,22.504,21.718,0,0.0,66.588
2026-07-24T20:18:23,5628,25.259,21.059,0,0.0,66.598
2026-07-24T20:18:23,5629,23.504,21.023,0,0.0,66.626
2026-07-24T20:18:23,5630,23.117,21.959,0,0.0,66.656
2026-07-24T20:18:23,5631,24.428,22.05,0,0.0,66.693
2026-07-24T20:18:23,5632,23.586,22.167,0,0.0,66.723
2026-07-24T20:18:23,5633,24.503,21.815,0,0.0,66.751
2026-07-24T20:18:23,5634,23.849,22.237,0,0.0,66.772
2026-07-24T20:18:24,5635,23.905,22.315,0,0.0,66.769
2026-07-24T20:18:24,5636,24.3,22.579,0,0.0,66.755
2026-07-24T20:18:24,5637,23.046,22.32,0,0.0,66.757
2026-07-24T20:18:24,5638,24.489,22.142,0,0.0,66.757
2026-07-24T20:18:24,5639,23.601,21.855,0,0.0,66.765
2026-07-24T20:18:24,5640,23.701,22.298,0,0.0,66.779
2026-07-24T20:18:24,5641,24.152,21.843,0,0.0,66.796
2026-07-24T20:18:24,5642,23.847,21.758,0,0.0,66.836
2026-07-24T20:18:24,5643,23.81,22.389,0,0.0,66.874
2026-07-24T20:18:24,5644,23.895,22.142,0,0.0,66.908
2026-07-24T20:18:24,5645,24.304,21.46,0,0.0,66.933
2026-07-24T20:18:24,5646,23.555,21.53,0,0.0,66.941
2026-07-24T20:18:24,5647,24.331,21.654,0,0.0,66.951
2026-07-24T20:18:24,5648,26.227,21.635,0,0.0,66.953
2026-07-24T20:18:24,5649,20.871,22.331,0,0.0,66.943
2026-07-24T20:18:24,5650,24.932,21.552,0,0.0,66.933
2026-07-24T20:18:24,5651,24.408,21.1,0,0.0,66.923
2026-07-24T20:18:24,5652,22.672,22.151,0,0.0,66.887
2026-07-24T20:18:24,5653,24.884,21.636,0,0.0,66.605
2026-07-24T20:18:24,5654,23.251,21.548,0,0.0,66.171
2026-07-24T20:18:24,5655,24.459,21.555,0,0.0,66.057
2026-07-24T20:18:24,5656,24.203,20.977,0,0.0,65.948
2026-07-24T20:18:24,5657,23.7,21.255,0,0.0,65.78
2026-07-24T20:18:24,5658,23.891,21.966,0,0.0,65.631
2026-07-24T20:18:25,5659,24.272,21.391,0,0.0,65.482
2026-07-24T20:18:25,5660,23.815,22.398,0,0.0,65.489
2026-07-24T20:18:25,5661,25.725,21.335,0,0.0,65.559
2026-07-24T20:18:25,5662,21.147,21.594,0,0.0,65.549
2026-07-24T20:18:25,5663,25.426,21.349,0,0.0,65.532
2026-07-24T20:18:25,5664,23.659,21.376,0,0.0,65.521
2026-07-24T20:18:25,5665,24.002,21.329,0,0.0,65.489
2026-07-24T20:18:25,5666,23.863,22.02,0,0.0,65.448
2026-07-24T20:18:25,5667,23.559,22.069,0,0.0,65.396
2026-07-24T20:18:25,5668,24.465,21.966,0,0.0,65.336
2026-07-24T20:18:25,5669,23.888,21.665,0,0.0,65.277
2026-07-24T20:18:25,5670,24.233,21.613,0,0.0,65.227
2026-07-24T20:18:25,5671,23.97,21.353,0,0.0,65.179
2026-07-24T20:18:25,5672,22.499,23.194,0,0.0,65.135
2026-07-24T20:18:25,5673,26.665,21.696,0,0.0,65.094
2026-07-24T20:18:25,5674,22.175,21.863,0,0.0,65.051
2026-07-24T20:18:25,5675,24.556,21.706,0,0.0,65.01
2026-07-24T20:18:25,5676,23.738,21.501,0,0.0,64.962
2026-07-24T20:18:25,5677,23.714,22.006,0,0.0,64.904
2026-07-24T20:18:25,5678,24.2,21.912,0,0.0,64.828
2026-07-24T20:18:25,5679,23.839,21.771,0,0.0,64.739
2026-07-24T20:18:25,5680,23.645,21.652,0,0.0,64.639
2026-07-24T20:18:25,5681,24.311,21.54,0,0.0,64.517
2026-07-24T20:18:25,5682,23.411,21.979,0,0.0,64.379
2026-07-24T20:18:26,5683,23.974,22.386,0,0.0,64.193
2026-07-24T20:18:26,5684,24.786,21.024,0,0.0,63.592
2026-07-24T20:18:26,5685,24.195,21.857,0,0.0,62.819
2026-07-24T20:18:26,5686,22.742,22.194,0,0.0,62.262
2026-07-24T20:18:26,5687,24.193,22.195,0,0.0,61.693
2026-07-24T20:18:26,5688,23.523,21.955,0,0.0,61.132
2026-07-24T20:18:26,5689,24.658,21.297,0,0.0,60.647
2026-07-24T20:18:26,5690,23.716,21.741,0,0.0,60.893
2026-07-24T20:18:26,5691,23.9,21.446,0,0.0,62.946
2026-07-24T20:18:26,5692,23.018,22.501,1,0.384,65.876
2026-07-24T20:18:26,5693,24.637,22.669,0,0.0,66.478
2026-07-24T20:18:26,5694,24.012,21.449,0,0.0,64.475
2026-07-24T20:18:26,5695,23.794,21.945,0,0.0,62.714
2026-07-24T20:18:26,5696,24.144,22.442,0,0.0,61.321
2026-07-24T20:18:26,5697,25.436,22.259,1,0.4198,60.114
2026-07-24T20:18:26,5698,22.473,22.39,1,0.5581,59.332
2026-07-24T20:18:26,5699,23.337,21.788,1,0.7732,58.673
2026-07-24T20:18:26,5700,23.662,22.221,1,0.4324,58.089
2026-07-24T20:18:26,5701,25.248,21.333,0,0.0,57.585
2026-07-24T20:18:26,5702,22.192,22.234,0,0.0,57.231
2026-07-24T20:18:26,5703,24.711,21.756,1,0.4736,57.14
2026-07-24T20:18:26,5704,24.406,21.701,0,0.0,57.365
2026-07-24T20:18:26,5705,23.866,21.961,1,0.5627,57.842
2026-07-24T20:18:27,5706,24.559,21.036,0,0.0,58.275
2026-07-24T20:18:27,5707,22.66,21.515,1,0.4272,58.543
2026-07-24T20:18:27,5708,24.389,22.09,0,0.0,58.765
2026-07-24T20:18:27,5709,23.793,22.425,0,0.0,58.886
2026-07-24T20:18:27,5710,25.157,22.397,0,0.0,59.006
2026-07-24T20:18:27,5711,22.39,21.743,0,0.0,59.029
2026-07-24T20:18:27,5712,24.616,21.598,0,0.0,59.202
2026-07-24T20:18:27,5713,24.339,21.063,0,0.0,58.784
2026-07-24T20:18:27,5714,23.123,21.83,0,0.0,58.089
2026-07-24T20:18:27,5715,23.939,22.313,1,0.5323,57.539
2026-07-24T20:18:27,5716,24.209,21.741,1,0.6453,57.345
2026-07-24T20:18:27,5717,23.494,21.921,1,0.6052,57.332
2026-07-24T20:18:27,5718,24.688,21.652,1,0.5347,57.365
2026-07-24T20:18:27,5719,23.827,21.611,0,0.0,57.363
2026-07-24T20:18:27,5720,23.505,22.583,0,0.0,57.35
2026-07-24T20:18:27,5721,23.742,22.281,0,0.0,57.348
2026-07-24T20:18:27,5722,25.695,21.834,1,0.4441,57.38
2026-07-24T20:18:27,5723,21.92,21.631,0,0.0,57.457
2026-07-24T20:18:27,5724,24.598,22.264,1,0.4063,57.509
2026-07-24T20:18:27,5725,24.317,20.959,2,0.4603,57.487
2026-07-24T20:18:27,5726,24.761,21.544,2,0.512,57.458
2026-07-24T20:18:27,5727,23.021,20.793,2,0.4298,57.377
2026-07-24T20:18:27,5728,25.001,20.48,2,0.467,57.287
2026-07-24T20:18:27,5729,22.941,20.488,2,0.4586,57.24
2026-07-24T20:18:28,5730,24.531,20.852,2,0.4972,57.24
2026-07-24T20:18:28,5731,23.183,21.048,2,0.4796,57.219
2026-07-24T20:18:28,5732,24.25,20.744,1,0.6455,57.202
2026-07-24T20:18:28,5733,24.392,20.199,1,0.6423,57.196
2026-07-24T20:18:28,5734,26.143,20.515,2,0.4085,57.237
2026-07-24T20:18:28,5735,21.561,20.661,1,0.4415,57.28
2026-07-24T20:18:28,5736,23.898,20.934,1,0.4165,57.309
2026-07-24T20:18:28,5737,24.15,20.024,2,0.4221,57.291
2026-07-24T20:18:28,5738,23.237,21.092,1,0.5197,57.194
2026-07-24T20:18:28,5739,24.508,20.469,2,0.4702,57.102
2026-07-24T20:18:28,5740,23.463,20.529,2,0.5428,57.022
2026-07-24T20:18:28,5741,24.012,21.097,2,0.5253,56.944
2026-07-24T20:18:28,5742,24.203,20.829,2,0.5896,56.906
2026-07-24T20:18:28,5743,23.739,20.693,2,0.5828,56.891
2026-07-24T20:18:28,5744,23.463,20.639,2,0.5677,56.859
2026-07-24T20:18:28,5745,24.125,20.752,2,0.5823,56.831
2026-07-24T20:18:28,5746,24.274,20.837,2,0.5441,56.815
2026-07-24T20:18:28,5747,24.943,21.039,2,0.5483,56.804
2026-07-24T20:18:28,5748,24.462,20.934,2,0.5243,56.785
2026-07-24T20:18:28,5749,21.45,21.162,2,0.5672,56.818
2026-07-24T20:18:28,5750,24.932,20.345,2,0.554,56.895
2026-07-24T20:18:28,5751,23.909,20.656,2,0.552,56.95
2026-07-24T20:18:28,5752,23.891,20.657,2,0.5959,56.997
2026-07-24T20:18:28,5753,24.062,20.504,2,0.5038,57.033
2026-07-24T20:18:29,5754,23.466,20.988,2,0.5545,57.073
2026-07-24T20:18:29,5755,24.29,20.983,2,0.5672,57.112
2026-07-24T20:18:29,5756,24.21,20.763,2,0.5889,57.151
2026-07-24T20:18:29,5757,22.941,21.277,2,0.5387,57.247
2026-07-24T20:18:29,5758,25.412,20.635,2,0.5557,57.397
2026-07-24T20:18:29,5759,24.07,20.563,3,0.4898,57.572
2026-07-24T20:18:29,5760,22.757,20.638,2,0.5333,57.617
2026-07-24T20:18:29,5761,25.128,20.506,2,0.5204,57.611
2026-07-24T20:18:29,5762,22.451,21.141,2,0.5806,57.506
2026-07-24T20:18:29,5763,25.17,21.057,3,0.5411,57.37
2026-07-24T20:18:29,5764,23.195,20.677,2,0.6261,57.394
2026-07-24T20:18:29,5765,24.747,21.264,1,0.5473,57.756
2026-07-24T20:18:29,5766,23.633,20.47,1,0.4462,58.311
2026-07-24T20:18:29,5767,23.287,20.847,1,0.4635,58.752
2026-07-24T20:18:29,5768,24.044,21.116,1,0.3717,58.614
2026-07-24T20:18:29,5769,24.105,20.822,0,0.0,58.429
2026-07-24T20:18:29,5770,23.197,21.23,0,0.0,58.209
2026-07-24T20:18:29,5771,9.882,23.444,1,0.3989,58.283
2026-07-24T20:18:29,5772,11.726,24.242,0,0.0,58.315
2026-07-24T20:18:29,5773,12.047,25.344,1,0.3525,58.172
2026-07-24T20:18:30,5774,12.497,23.488,1,0.3618,58.057
2026-07-24T20:18:30,5775,11.409,24.469,1,0.4798,58.046
2026-07-24T20:18:30,5776,11.821,25.666,2,0.5188,58.048
2026-07-24T20:18:30,5777,12.191,25.002,2,0.4445,58.034
2026-07-24T20:18:30,5778,11.759,25.635,3,0.4067,58.048
2026-07-24T20:18:30,5779,12.173,24.351,3,0.533,58.08
2026-07-24T20:18:30,5780,11.947,24.612,2,0.5765,58.143
2026-07-24T20:18:30,5781,11.658,24.892,3,0.4901,58.137
2026-07-24T20:18:30,5782,12.125,24.663,2,0.5365,58.139
2026-07-24T20:18:30,5783,12.792,25.494,3,0.5047,58.112
2026-07-24T20:18:30,5784,11.059,24.839,2,0.5887,58.086
2026-07-24T20:18:30,5785,12.513,25.718,2,0.518,58.116
2026-07-24T20:18:31,5786,11.768,24.613,3,0.4846,58.125
2026-07-24T20:18:31,5787,11.786,23.867,1,0.533,58.274
2026-07-24T20:18:31,5788,11.931,24.586,1,0.7716,59.471
2026-07-24T20:18:31,5789,13.348,25.285,2,0.5294,60.066
2026-07-24T20:18:31,5790,10.532,25.659,0,0.0,59.972
2026-07-24T20:18:31,5791,12.219,25.549,1,0.3542,60.093
2026-07-24T20:18:31,5792,12.264,24.134,1,0.4826,60.377
2026-07-24T20:18:31,5793,11.545,25.134,1,0.3746,61.104
2026-07-24T20:18:31,5794,12.591,25.238,2,0.4114,63.008
2026-07-24T20:18:31,5795,12.28,24.342,1,0.6763,67.433
2026-07-24T20:18:31,5796,10.869,26.331,1,0.6712,67.278
2026-07-24T20:18:31,5797,13.298,24.285,1,0.6461,67.097
2026-07-24T20:18:32,5798,10.917,25.095,1,0.6736,65.854
2026-07-24T20:18:32,5799,13.581,23.805,1,0.6803,66.935
2026-07-24T20:18:32,5800,10.892,25.292,1,0.4832,68.392
2026-07-24T20:18:32,5801,11.99,25.395,1,0.4472,68.383
2026-07-24T20:18:32,5802,15.977,22.609,1,0.7648,68.605
2026-07-24T20:18:32,5803,14.218,23.477,1,0.7378,69.34
2026-07-24T20:18:32,5804,14.65,23.397,2,0.5133,70.879
2026-07-24T20:18:32,5805,15.434,23.041,1,0.4856,72.313
2026-07-24T20:18:32,5806,14.465,24.461,1,0.447,72.796
2026-07-24T20:18:32,5807,15.256,22.513,1,0.4542,73.608
2026-07-24T20:18:32,5808,14.617,22.968,1,0.3555,74.065
2026-07-24T20:18:32,5809,17.211,23.266,1,0.3977,73.675
2026-07-24T20:18:32,5810,12.446,24.017,1,0.413,73.528
2026-07-24T20:18:32,5811,17.074,22.116,1,0.3533,72.957
2026-07-24T20:18:33,5812,14.534,23.456,0,0.0,72.713
2026-07-24T20:18:33,5813,14.308,23.739,0,0.0,74.017
2026-07-24T20:18:33,5814,15.815,22.882,0,0.0,75.81
2026-07-24T20:18:33,5815,14.853,23.631,0,0.0,77.963
2026-07-24T20:18:33,5816,14.057,23.275,0,0.0,78.69
2026-07-24T20:18:33,5817,16.406,23.016,1,0.3517,75.972
2026-07-24T20:18:33,5818,14.293,23.75,1,0.4346,73.819
2026-07-24T20:18:33,5819,14.405,23.431,0,0.0,73.363
2026-07-24T20:18:33,5820,15.514,23.651,0,0.0,74.19
2026-07-24T20:18:33,5821,15.024,23.232,0,0.0,75.147
2026-07-24T20:18:33,5822,14.159,24.139,0,0.0,75.699
2026-07-24T20:18:33,5823,15.721,22.838,1,0.3984,75.484
2026-07-24T20:18:33,5824,14.987,22.848,1,0.4147,75.201
2026-07-24T20:18:33,5825,15.374,23.625,1,0.4438,75.241
2026-07-24T20:18:33,5826,13.442,24.784,1,0.4271,75.168
2026-07-24T20:18:34,5827,16.236,23.423,0,0.0,74.846
2026-07-24T20:18:34,5828,14.557,23.055,1,0.4395,74.494
2026-07-24T20:18:34,5829,14.881,22.56,0,0.0,74.158
2026-07-24T20:18:34,5830,15.268,23.151,0,0.0,73.984
2026-07-24T20:18:34,5831,14.597,22.271,1,0.5337,73.792
2026-07-24T20:18:34,5832,15.866,23.591,1,0.3734,73.527
2026-07-24T20:18:34,5833,13.717,23.15,1,0.4369,73.372
2026-07-24T20:18:34,5834,15.812,22.72,2,0.5112,73.367
2026-07-24T20:18:34,5835,14.108,23.954,1,0.6961,73.312
